0.0009992122650146484,36383.544250740364,261.78224059892784,188.1303330885996,210.79772295268768
0.0049974918365478516,35830.749121397406,320.6681504015035,235.72644798499113,283.86816931800456
0.007999181747436523,35503.09438505625,286.32188645996354,198.52013404759364,192.85309167664496
0.011999368667602539,35952.26219445476,274.6190488856028,175.4723393110046,189.64163791958617
0.01799488067626953,35282.81507875089,214.95290367212576,189.45272595229864,172.4493192522715
0.02199268341064453,34993.89711673647,245.16766791574918,219.6745090469764,188.50816124476447
0.026990652084350586,35235.443732118096,242.14656596990804,131.63041738302238,168.48147931392143
0.029990434646606445,35482.09020362015,222.3185193429689,205.32019901611991,247.8110638376594
0.03398847579956055,35447.409785031,281.2256432002414,295.3812886844319,218.91906583495035
0.037986040115356445,35378.703526095334,249.699164762205,181.70705570727588,127.85012386547572
0.041988372802734375,35462.22616440301,244.60121764110713,159.60055697910062,292.73904049661115
0.04598402976989746,35239.676141341595,252.7200586036868,184.7298212327749,136.5446050252305
0.05199146270751953,35288.67559243333,258.5728035083678,255.74086919390652,216.08610748391618
0.05698132514953613,35273.04762504455,229.1171104669578,254.60807497892563,217.78589126817
0.06098127365112305,35339.305218641275,198.33123734475137,189.83054956213076,192.6641852301803
0.0649862289428711,35093.83000603168,225.15131683320746,213.8196881628514,137.3006144338457
0.06897640228271484,34938.888871995216,218.1636174235808,203.99799713233614,226.66211226124855
0.07297515869140625,34891.69450042684,234.2157773731363,180.38456965251726,157.7109065437516
0.07697391510009766,35184.33051811539,225.3401673992411,165.83617316473783,143.15951138859614
0.08097600936889648,34935.308543160805,264.99158368834793,231.00553324659344,225.34016739924135
0.08397388458251953,35034.910871011554,287.0768652852539,221.94080748611438,196.44225245213352
0.08697152137756348,35157.635370022304,185.86333687454635,273.6752171613118,234.02694208382908
0.09296965599060059,34349.740378831506,200.03129597708218,245.35648402367087,208.53119446160227
0.09597015380859375,35206.30565839569,245.16766791574892,214.00855822670962,202.67577933091627
0.09996891021728516,35379.68036175346,211.1754731526704,361.22813476773405,131.81942865389502
0.10196638107299805,23374.117779962104,222.88508469086935,234.21577737313618,109.51386048031279
