16:06:05.386	1563221165386.000386000	215.82
16:06:05.396	1563221165396.000396000	158.64
16:06:05.406	1563221165406.000406000	164
16:06:05.416	1563221165416.000416000	141.47
16:06:05.426	1563221165426.000426000	186.21
16:06:05.436	1563221165436.000436000	148.71
16:06:05.446	1563221165446.000446000	195.5
16:06:05.456	1563221165456.000456000	160.69
16:06:05.466	1563221165466.000466000	246.54
16:06:05.476	1563221165476.000476000	162.26
16:06:05.486	1563221165486.000486000	143.04
16:06:05.496	1563221165496.000496000	169.67
16:06:05.506	1563221165506.000506000	120.83
16:06:05.516	1563221165516.000516000	205.74
16:06:05.526	1563221165526.000526000	100.04
16:06:05.536	1563221165536.000536000	221.97
16:06:05.546	1563221165546.000546000	193.93
16:06:05.556	1563221165556.000556000	166.2
16:06:05.566	1563221165566.000566000	150.6
16:06:05.576	1563221165576.000576000	143.52
16:06:05.586	1563221165586.000586000	231.58
16:06:05.596	1563221165596.000596000	164.31
16:06:05.606	1563221165606.000606000	179.91
16:06:05.616	1563221165616.000616000	181.17
16:06:05.626	1563221165626.000626000	125.08
16:06:05.646	1563221165646.000646000	148.56
16:06:05.656	1563221165656.000656000	161.16
16:06:05.666	1563221165666.000666000	187.78
16:06:05.676	1563221165676.000676000	192.35
16:06:05.686	1563221165686.000686000	113.9
16:06:05.696	1563221165696.000696000	199.91
16:06:05.706	1563221165706.000706000	234.1
16:06:05.716	1563221165716.000716000	217.87
16:06:05.726	1563221165726.000726000	148.4
16:06:05.736	1563221165736.000736000	218.66
16:06:05.746	1563221165746.000746000	235.36
16:06:05.756	1563221165756.000756000	197.87
16:06:05.766	1563221165766.000766000	186.21
16:06:05.776	1563221165776.000776000	201.65
16:06:05.786	1563221165786.000786000	204.32
16:06:05.796	1563221165796.000796000	164.15
16:06:05.806	1563221165806.000806000	192.82
16:06:05.816	1563221165816.000816000	123.98
16:06:05.826	1563221165826.000826000	136.74
16:06:05.836	1563221165836.000836000	111.22
16:06:05.846	1563221165846.000846000	211.73
16:06:05.856	1563221165856.000856000	199.6
16:06:05.866	1563221165866.000866000	220.24
16:06:05.876	1563221165876.000876000	163.84
16:06:05.886	1563221165886.000886000	192.82
16:06:05.896	1563221165896.000896000	206.84
16:06:05.906	1563221165906.000906000	204.48
16:06:05.916	1563221165916.000916000	78.45
16:06:05.926	1563221165926.000926000	153.44
16:06:05.936	1563221165936.000936000	138.47
16:06:05.946	1563221165946.000946000	181.8
16:06:05.956	1563221165956.000956000	179.91
16:06:05.966	1563221165966.000966000	131.54
16:06:05.976	1563221165976.000976000	134.22
16:06:05.986	1563221165986.000986000	186.37
16:06:05.996	1563221165996.000996000	204.32
16:06:06.006	1563221166006.000006000	187.47
16:06:06.016	1563221166016.000016000	141.31
16:06:06.026	1563221166026.000026000	148.87
16:06:06.036	1563221166036.000036000	117.84
16:06:06.046	1563221166046.000046000	234.1
16:06:06.056	1563221166056.000056000	107.91
16:06:06.066	1563221166066.000066000	186.68
16:06:06.076	1563221166076.000076000	195.34
16:06:06.086	1563221166086.000086000	200.7
16:06:06.096	1563221166096.000096000	146.51
16:06:06.106	1563221166106.000106000	91.53
16:06:06.116	1563221166116.000116000	158.48
16:06:06.126	1563221166126.000126000	187.31
16:06:06.136	1563221166136.000136000	205.11
16:06:06.146	1563221166146.000146000	232.21
16:06:06.156	1563221166156.000156000	220.39
16:06:06.166	1563221166166.000166000	135.17
16:06:06.176	1563221166176.000176000	185.26
16:06:06.186	1563221166186.000186000	211.73
16:06:06.201	1563221166201.000201000	132.17
16:06:06.211	1563221166211.000211000	145.72
16:06:06.221	1563221166221.000221000	122.56
16:06:06.231	1563221166231.000231000	115.32
16:06:06.241	1563221166241.000241000	146.98
16:06:06.251	1563221166251.000251000	221.81
16:06:06.261	1563221166261.000261000	177.54
16:06:06.271	1563221166271.000271000	157.06
16:06:06.281	1563221166281.000281000	178.49
16:06:06.291	1563221166291.000291000	127.6
16:06:06.301	1563221166301.000301000	164.63
16:06:06.311	1563221166311.000311000	130.28
16:06:06.321	1563221166321.000321000	143.04
16:06:06.331	1563221166331.000331000	206.69
16:06:06.341	1563221166341.000341000	184
16:06:06.351	1563221166351.000351000	176.13
16:06:06.361	1563221166361.000361000	195.19
16:06:06.371	1563221166371.000371000	211.41
16:06:06.381	1563221166381.000381000	195.19
16:06:06.391	1563221166391.000391000	206.69
16:06:06.401	1563221166401.000401000	195.34
16:06:06.411	1563221166411.000411000	159.58
16:06:06.421	1563221166421.000421000	162.73
16:06:06.431	1563221166431.000431000	201.96
16:06:06.441	1563221166441.000441000	211.57
16:06:06.451	1563221166451.000451000	180.06
16:06:06.461	1563221166461.000461000	223.86
16:06:06.471	1563221166471.000471000	169.04
16:06:06.481	1563221166481.000481000	160.06
16:06:06.491	1563221166491.000491000	155.33
16:06:06.501	1563221166501.000501000	170.61
16:06:06.511	1563221166511.000511000	217.87
16:06:06.521	1563221166521.000521000	192.04
16:06:06.531	1563221166531.000531000	176.91
16:06:06.541	1563221166541.000541000	261.67
16:06:06.551	1563221166551.000551000	167.15
16:06:06.561	1563221166561.000561000	191.72
16:06:06.571	1563221166571.000571000	119.25
16:06:06.581	1563221166581.000581000	166.67
16:06:06.591	1563221166591.000591000	192.82
16:06:06.601	1563221166601.000601000	199.91
16:06:06.611	1563221166611.000611000	127.45
16:06:06.621	1563221166621.000621000	185.1
16:06:06.631	1563221166631.000631000	148.87
16:06:06.641	1563221166641.000641000	225.59
16:06:06.651	1563221166651.000651000	158.95
16:06:06.661	1563221166661.000661000	145.09
16:06:06.671	1563221166671.000671000	200.86
16:06:06.681	1563221166681.000681000	144.93
16:06:06.691	1563221166691.000691000	161.95
16:06:06.701	1563221166701.000701000	169.04
16:06:06.711	1563221166711.000711000	248.43
16:06:06.721	1563221166721.000721000	195.03
16:06:06.731	1563221166731.000731000	240.72
16:06:06.741	1563221166741.000741000	173.92
16:06:06.751	1563221166751.000751000	211.41
16:06:06.761	1563221166761.000761000	203.54
16:06:06.771	1563221166771.000771000	193.93
16:06:06.781	1563221166781.000781000	155.96
16:06:06.791	1563221166791.000791000	224.02
16:06:06.801	1563221166801.000801000	197.87
16:06:06.811	1563221166811.000811000	212.99
16:06:06.821	1563221166821.000821000	148.08
16:06:06.831	1563221166831.000831000	212.36
16:06:06.841	1563221166841.000841000	160.53
16:06:06.851	1563221166851.000851000	174.23
16:06:06.861	1563221166861.000861000	179.28
16:06:06.876	1563221166876.000876000	133.91
16:06:06.886	1563221166886.000886000	85.23
16:06:06.896	1563221166896.000896000	230.16
16:06:06.906	1563221166906.000906000	154.54
16:06:06.916	1563221166916.000916000	147.61
16:06:06.926	1563221166926.000926000	200.23
16:06:06.936	1563221166936.000936000	224.02
16:06:06.946	1563221166946.000946000	238.82
16:06:06.956	1563221166956.000956000	211.73
16:06:06.966	1563221166966.000966000	142.89
16:06:06.976	1563221166976.000976000	231.11
16:06:06.986	1563221166986.000986000	169.98
16:06:06.996	1563221166996.000996000	176.13
16:06:07.006	1563221167006.000006000	145.09
16:06:07.016	1563221167016.000016000	141.15
16:06:07.026	1563221167026.000026000	193.61
16:06:07.036	1563221167036.000036000	137.84
16:06:07.046	1563221167046.000046000	174.39
16:06:07.056	1563221167056.000056000	143.67
16:06:07.066	1563221167066.000066000	125.08
16:06:07.076	1563221167076.000076000	202.59
16:06:07.086	1563221167086.000086000	180.54
16:06:07.096	1563221167096.000096000	152.49
16:06:07.106	1563221167106.000106000	172.34
16:06:07.116	1563221167116.000116000	139.89
16:06:07.126	1563221167126.000126000	198.5
16:06:07.136	1563221167136.000136000	190.15
16:06:07.146	1563221167146.000146000	233
16:06:07.156	1563221167156.000156000	216.3
16:06:07.166	1563221167166.000166000	216.3
16:06:07.176	1563221167176.000176000	207.79
16:06:07.186	1563221167186.000186000	146.82
16:06:07.196	1563221167196.000196000	223.07
16:06:07.206	1563221167206.000206000	92.63
16:06:07.216	1563221167216.000216000	196.29
16:06:07.226	1563221167226.000226000	179.12
16:06:07.236	1563221167236.000236000	165.41
16:06:07.246	1563221167246.000246000	202.43
16:06:07.256	1563221167256.000256000	191.25
16:06:07.266	1563221167266.000266000	216.14
16:06:07.276	1563221167276.000276000	190.3
16:06:07.286	1563221167286.000286000	183.53
16:06:07.296	1563221167296.000296000	166.52
16:06:07.306	1563221167306.000306000	178.96
16:06:07.316	1563221167316.000316000	175.02
16:06:07.326	1563221167326.000326000	154.07
16:06:07.336	1563221167336.000336000	199.76
16:06:07.346	1563221167346.000346000	264.5
16:06:07.356	1563221167356.000356000	228.11
16:06:07.366	1563221167366.000366000	146.51
16:06:07.375	1563221167375.000375000	178.96
16:06:07.385	1563221167385.000385000	202.59
16:06:07.395	1563221167395.000395000	184
16:06:07.406	1563221167406.000406000	204.32
16:06:07.416	1563221167416.000416000	252.22
16:06:07.426	1563221167426.000426000	222.13
16:06:07.435	1563221167435.000435000	221.18
16:06:07.446	1563221167446.000446000	195.97
16:06:07.456	1563221167456.000456000	220.39
16:06:07.466	1563221167466.000466000	156.28
16:06:07.481	1563221167481.000481000	163.52
16:06:07.491	1563221167491.000491000	179.28
16:06:07.501	1563221167501.000501000	147.93
16:06:07.511	1563221167511.000511000	174.23
16:06:07.521	1563221167521.000521000	162.42
16:06:07.531	1563221167531.000531000	187.94
16:06:07.541	1563221167541.000541000	231.89
16:06:07.551	1563221167551.000551000	157.85
16:06:07.561	1563221167561.000561000	173.45
16:06:07.571	1563221167571.000571000	194.24
16:06:07.581	1563221167581.000581000	224.8
16:06:07.591	1563221167591.000591000	202.91
16:06:07.601	1563221167601.000601000	179.12
16:06:07.611	1563221167611.000611000	194.08
16:06:07.621	1563221167621.000621000	165.89
16:06:07.631	1563221167631.000631000	180.38
16:06:07.641	1563221167641.000641000	142.57
16:06:07.651	1563221167651.000651000	127.13
16:06:07.661	1563221167661.000661000	165.1
16:06:07.671	1563221167671.000671000	161.79
16:06:07.680	1563221167680.000680000	141.47
16:06:07.690	1563221167690.000690000	192.35
16:06:07.700	1563221167700.000700000	206.69
16:06:07.710	1563221167710.000710000	158.8
16:06:07.720	1563221167720.000720000	141.15
16:06:07.731	1563221167731.000731000	184.47
16:06:07.740	1563221167740.000740000	152.97
16:06:07.751	1563221167751.000751000	174.23
16:06:07.760	1563221167760.000760000	211.73
16:06:07.771	1563221167771.000771000	198.02
16:06:07.781	1563221167781.000781000	152.97
16:06:07.791	1563221167791.000791000	123.82
16:06:07.801	1563221167801.000801000	180.69
16:06:07.811	1563221167811.000811000	204.32
16:06:07.821	1563221167821.000821000	174.71
16:06:07.831	1563221167831.000831000	185.1
16:06:07.841	1563221167841.000841000	105.23
16:06:07.851	1563221167851.000851000	182.74
16:06:07.861	1563221167861.000861000	188.89
16:06:07.871	1563221167871.000871000	143.67
16:06:07.881	1563221167881.000881000	208.74
16:06:07.891	1563221167891.000891000	161.95
16:06:07.901	1563221167901.000901000	126.19
16:06:07.911	1563221167911.000911000	185.58
16:06:07.921	1563221167921.000921000	131.86
16:06:07.931	1563221167931.000931000	232.84
16:06:07.941	1563221167941.000941000	174.71
16:06:07.951	1563221167951.000951000	195.5
16:06:07.961	1563221167961.000961000	169.82
16:06:07.971	1563221167971.000971000	184.16
16:06:07.981	1563221167981.000981000	142.73
16:06:07.991	1563221167991.000991000	187.78
16:06:08.000	1563221168000.000000000	179.43
16:06:08.010	1563221168010.000010000	236.62
16:06:08.020	1563221168020.000020000	228.11
16:06:08.030	1563221168030.000030000	125.87
16:06:08.044	1563221168044.000044000	211.41
16:06:08.055	1563221168055.000055000	210.31
16:06:08.065	1563221168065.000065000	175.34
16:06:08.076	1563221168076.000076000	217.08
16:06:08.085	1563221168085.000085000	171.71
16:06:08.096	1563221168096.000096000	202.75
16:06:08.106	1563221168106.000106000	251.9
16:06:08.116	1563221168116.000116000	191.72
16:06:08.126	1563221168126.000126000	183.06
16:06:08.136	1563221168136.000136000	264.98
16:06:08.146	1563221168146.000146000	165.73
16:06:08.156	1563221168156.000156000	187.31
16:06:08.166	1563221168166.000166000	100.35
16:06:08.176	1563221168176.000176000	192.67
16:06:08.186	1563221168186.000186000	262.3
16:06:08.196	1563221168196.000196000	163.21
16:06:08.206	1563221168206.000206000	283.88
16:06:08.216	1563221168216.000216000	215.67
16:06:08.226	1563221168226.000226000	192.04
16:06:08.236	1563221168236.000236000	212.99
16:06:08.246	1563221168246.000246000	179.28
16:06:08.256	1563221168256.000256000	198.81
16:06:08.266	1563221168266.000266000	165.1
16:06:08.276	1563221168276.000276000	105.39
16:06:08.286	1563221168286.000286000	197.24
16:06:08.296	1563221168296.000296000	201.96
16:06:08.305	1563221168305.000305000	121.46
16:06:08.315	1563221168315.000315000	196.29
16:06:08.325	1563221168325.000325000	257.89
16:06:08.336	1563221168336.000336000	162.73
16:06:08.345	1563221168345.000345000	141.31
16:06:08.355	1563221168355.000355000	152.81
16:06:08.365	1563221168365.000365000	179.75
16:06:08.375	1563221168375.000375000	202.91
16:06:08.385	1563221168385.000385000	184.47
16:06:08.395	1563221168395.000395000	137.84
16:06:08.406	1563221168406.000406000	221.97
16:06:08.416	1563221168416.000416000	139.26
16:06:08.425	1563221168425.000425000	174.08
16:06:08.436	1563221168436.000436000	150.45
16:06:08.446	1563221168446.000446000	181.48
16:06:08.456	1563221168456.000456000	210.78
16:06:08.466	1563221168466.000466000	157.38
16:06:08.476	1563221168476.000476000	205.43
16:06:08.486	1563221168486.000486000	146.51
16:06:08.496	1563221168496.000496000	209.84
16:06:08.506	1563221168506.000506000	220.08
16:06:08.516	1563221168516.000516000	187.63
16:06:08.526	1563221168526.000526000	112.32
16:06:08.536	1563221168536.000536000	221.18
16:06:08.546	1563221168546.000546000	188.1
16:06:08.556	1563221168556.000556000	139.73
16:06:08.566	1563221168566.000566000	169.19
16:06:08.576	1563221168576.000576000	141.47
16:06:08.586	1563221168586.000586000	177.54
16:06:08.600	1563221168600.000600000	187
16:06:08.611	1563221168611.000611000	149.66
16:06:08.621	1563221168621.000621000	209.52
16:06:08.630	1563221168630.000630000	166.2
16:06:08.640	1563221168640.000640000	185.89
16:06:08.650	1563221168650.000650000	240.56
16:06:08.660	1563221168660.000660000	166.67
16:06:08.670	1563221168670.000670000	178.49
16:06:08.680	1563221168680.000680000	147.61
16:06:08.690	1563221168690.000690000	219.92
16:06:08.700	1563221168700.000700000	156.59
16:06:08.710	1563221168710.000710000	209.21
16:06:08.721	1563221168721.000721000	116.58
16:06:08.730	1563221168730.000730000	158.95
16:06:08.740	1563221168740.000740000	145.72
16:06:08.750	1563221168750.000750000	214.25
16:06:08.761	1563221168761.000761000	177.54
16:06:08.770	1563221168770.000770000	219.92
16:06:08.781	1563221168781.000781000	152.34
16:06:08.791	1563221168791.000791000	214.25
16:06:08.801	1563221168801.000801000	178.49
16:06:08.811	1563221168811.000811000	212.2
16:06:08.821	1563221168821.000821000	187.63
16:06:08.831	1563221168831.000831000	91.84
16:06:08.841	1563221168841.000841000	152.65
16:06:08.851	1563221168851.000851000	175.34
16:06:08.861	1563221168861.000861000	239.3
16:06:08.871	1563221168871.000871000	224.33
16:06:08.881	1563221168881.000881000	179.59
16:06:08.896	1563221168896.000896000	204.8
16:06:08.906	1563221168906.000906000	178.96
16:06:08.916	1563221168916.000916000	118.94
16:06:08.925	1563221168925.000925000	162.26
16:06:08.935	1563221168935.000935000	196.92
16:06:08.945	1563221168945.000945000	174.23
16:06:08.955	1563221168955.000955000	227.17
16:06:08.965	1563221168965.000965000	172.19
16:06:08.975	1563221168975.000975000	208.11
16:06:08.985	1563221168985.000985000	149.5
16:06:08.995	1563221168995.000995000	159.9
16:06:09.005	1563221169005.000005000	246.86
16:06:09.015	1563221169015.000015000	241.66
16:06:09.025	1563221169025.000025000	212.04
16:06:09.035	1563221169035.000035000	184.47
16:06:09.045	1563221169045.000045000	255.37
16:06:09.055	1563221169055.000055000	131.39
16:06:09.065	1563221169065.000065000	231.11
16:06:09.075	1563221169075.000075000	176.91
16:06:09.085	1563221169085.000085000	194.08
16:06:09.095	1563221169095.000095000	126.82
16:06:09.105	1563221169105.000105000	197.55
16:06:09.116	1563221169116.000116000	173.76
16:06:09.126	1563221169126.000126000	131.86
16:06:09.136	1563221169136.000136000	211.26
16:06:09.146	1563221169146.000146000	168.88
16:06:09.156	1563221169156.000156000	237.88
16:06:09.171	1563221169171.000171000	173.29
16:06:09.181	1563221169181.000181000	162.42
16:06:09.191	1563221169191.000191000	207.32
16:06:09.201	1563221169201.000201000	149.97
16:06:09.211	1563221169211.000211000	141.15
16:06:09.221	1563221169221.000221000	210.47
16:06:09.231	1563221169231.000231000	211.41
16:06:09.240	1563221169240.000240000	179.91
16:06:09.250	1563221169250.000250000	143.83
16:06:09.260	1563221169260.000260000	120.83
16:06:09.270	1563221169270.000270000	87.91
16:06:09.280	1563221169280.000280000	159.11
16:06:09.290	1563221169290.000290000	212.36
16:06:09.300	1563221169300.000300000	205.43
16:06:09.310	1563221169310.000310000	189.04
16:06:09.320	1563221169320.000320000	169.04
16:06:09.330	1563221169330.000330000	183.06
16:06:09.340	1563221169340.000340000	187.63
16:06:09.350	1563221169350.000350000	207
16:06:09.360	1563221169360.000360000	149.82
16:06:09.370	1563221169370.000370000	207.63
16:06:09.380	1563221169380.000380000	258.36
16:06:09.390	1563221169390.000390000	134.38
16:06:09.400	1563221169400.000400000	208.42
16:06:09.410	1563221169410.000410000	238.67
16:06:09.420	1563221169420.000420000	183.84
16:06:09.430	1563221169430.000430000	184.95
16:06:09.440	1563221169440.000440000	189.83
16:06:09.451	1563221169451.000451000	238.82
16:06:09.460	1563221169460.000460000	153.13
16:06:09.471	1563221169471.000471000	111.38
16:06:09.481	1563221169481.000481000	126.03
16:06:09.491	1563221169491.000491000	195.66
16:06:09.501	1563221169501.000501000	151.08
16:06:09.511	1563221169511.000511000	218.5
16:06:09.521	1563221169521.000521000	141.62
16:06:09.531	1563221169531.000531000	176.13
16:06:09.541	1563221169541.000541000	138.47
16:06:09.550	1563221169550.000550000	215.98
16:06:09.560	1563221169560.000560000	168.25
16:06:09.570	1563221169570.000570000	226.54
16:06:09.580	1563221169580.000580000	210.78
16:06:09.590	1563221169590.000590000	193.3
16:06:09.600	1563221169600.000600000	198.65
16:06:09.610	1563221169610.000610000	183.53
16:06:09.620	1563221169620.000620000	72.78
16:06:09.630	1563221169630.000630000	195.66
16:06:09.640	1563221169640.000640000	208.26
16:06:09.650	1563221169650.000650000	169.67
16:06:09.660	1563221169660.000660000	211.26
16:06:09.670	1563221169670.000670000	179.75
16:06:09.680	1563221169680.000680000	240.56
16:06:09.690	1563221169690.000690000	178.33
16:06:09.700	1563221169700.000700000	127.45
16:06:09.710	1563221169710.000710000	183.06
16:06:09.720	1563221169720.000720000	190.78
16:06:09.730	1563221169730.000730000	164.15
16:06:09.740	1563221169740.000740000	159.74
16:06:09.756	1563221169756.000756000	203.54
16:06:09.765	1563221169765.000765000	143.52
16:06:09.775	1563221169775.000775000	135.48
16:06:09.785	1563221169785.000785000	175.65
16:06:09.796	1563221169796.000796000	206.53
16:06:09.806	1563221169806.000806000	144.62
16:06:09.816	1563221169816.000816000	154.86
16:06:09.826	1563221169826.000826000	183.84
16:06:09.836	1563221169836.000836000	240.87
16:06:09.846	1563221169846.000846000	173.76
16:06:09.856	1563221169856.000856000	164.94
16:06:09.865	1563221169865.000865000	184.32
16:06:09.875	1563221169875.000875000	108.86
16:06:09.885	1563221169885.000885000	177.07
16:06:09.895	1563221169895.000895000	181.8
16:06:09.905	1563221169905.000905000	162.73
16:06:09.915	1563221169915.000915000	109.17
16:06:09.925	1563221169925.000925000	194.08
16:06:09.935	1563221169935.000935000	107.75
16:06:09.945	1563221169945.000945000	161.79
16:06:09.955	1563221169955.000955000	194.4
16:06:09.965	1563221169965.000965000	206.53
16:06:09.975	1563221169975.000975000	202.28
16:06:09.985	1563221169985.000985000	210.47
16:06:09.995	1563221169995.000995000	179.12
16:06:10.005	1563221170005.000005000	173.45
16:06:10.015	1563221170015.000015000	158.95
16:06:10.025	1563221170025.000025000	173.13
16:06:10.035	1563221170035.000035000	152.49
16:06:10.045	1563221170045.000045000	177.39
16:06:10.055	1563221170055.000055000	172.66
16:06:10.065	1563221170065.000065000	152.49
16:06:10.075	1563221170075.000075000	159.27
16:06:10.085	1563221170085.000085000	251.59
16:06:10.095	1563221170095.000095000	132.33
16:06:10.105	1563221170105.000105000	215.19
16:06:10.115	1563221170115.000115000	197.87
16:06:10.125	1563221170125.000125000	218.19
16:06:10.135	1563221170135.000135000	178.17
16:06:10.146	1563221170146.000146000	180.69
16:06:10.156	1563221170156.000156000	117.05
16:06:10.166	1563221170166.000166000	206.53
16:06:10.176	1563221170176.000176000	221.81
16:06:10.185	1563221170185.000185000	158.8
16:06:10.195	1563221170195.000195000	145.72
16:06:10.205	1563221170205.000205000	214.25
16:06:10.215	1563221170215.000215000	139.58
16:06:10.225	1563221170225.000225000	181.32
16:06:10.235	1563221170235.000235000	207.16
16:06:10.245	1563221170245.000245000	161
16:06:10.255	1563221170255.000255000	158.64
16:06:10.265	1563221170265.000265000	201.65
16:06:10.275	1563221170275.000275000	154.7
16:06:10.290	1563221170290.000290000	245.91
16:06:10.300	1563221170300.000300000	156.75
16:06:10.310	1563221170310.000310000	192.82
16:06:10.320	1563221170320.000320000	175.34
16:06:10.330	1563221170330.000330000	243.71
16:06:10.340	1563221170340.000340000	185.1
16:06:10.350	1563221170350.000350000	190.15
16:06:10.360	1563221170360.000360000	205.9
16:06:10.370	1563221170370.000370000	153.76
16:06:10.380	1563221170380.000380000	207.95
16:06:10.390	1563221170390.000390000	156.43
16:06:10.400	1563221170400.000400000	201.33
16:06:10.410	1563221170410.000410000	226.69
16:06:10.420	1563221170420.000420000	183.84
16:06:10.430	1563221170430.000430000	142.57
16:06:10.441	1563221170441.000441000	226.38
16:06:10.450	1563221170450.000450000	181.95
16:06:10.461	1563221170461.000461000	145.09
16:06:10.470	1563221170470.000470000	177.07
16:06:10.481	1563221170481.000481000	137.53
16:06:10.490	1563221170490.000490000	166.67
16:06:10.500	1563221170500.000500000	176.91
16:06:10.510	1563221170510.000510000	159.11
16:06:10.520	1563221170520.000520000	197.24
16:06:10.530	1563221170530.000530000	209.84
16:06:10.540	1563221170540.000540000	169.35
16:06:10.550	1563221170550.000550000	154.54
16:06:10.560	1563221170560.000560000	168.41
16:06:10.570	1563221170570.000570000	136.11
16:06:10.580	1563221170580.000580000	142.41
16:06:10.590	1563221170590.000590000	228.27
16:06:10.600	1563221170600.000600000	154.39
16:06:10.610	1563221170610.000610000	198.65
16:06:10.620	1563221170620.000620000	115.32
16:06:10.630	1563221170630.000630000	205.43
16:06:10.640	1563221170640.000640000	123.51
16:06:10.650	1563221170650.000650000	127.13
16:06:10.660	1563221170660.000660000	209.05
16:06:10.670	1563221170670.000670000	202.43
16:06:10.680	1563221170680.000680000	178.8
16:06:10.690	1563221170690.000690000	145.25
16:06:10.700	1563221170700.000700000	296.48
16:06:10.710	1563221170710.000710000	159.74
16:06:10.720	1563221170720.000720000	216.93
16:06:10.730	1563221170730.000730000	147.45
16:06:10.740	1563221170740.000740000	182.58
16:06:10.750	1563221170750.000750000	168.09
16:06:10.760	1563221170760.000760000	223.7
16:06:10.771	1563221170771.000771000	161.79
16:06:10.780	1563221170780.000780000	174.39
16:06:10.790	1563221170790.000790000	194.87
16:06:10.800	1563221170800.000800000	157.69
16:06:10.810	1563221170810.000810000	128.23
16:06:10.820	1563221170820.000820000	125.71
16:06:10.830	1563221170830.000830000	145.41
16:06:10.840	1563221170840.000840000	175.5
16:06:10.855	1563221170855.000855000	186.84
16:06:10.865	1563221170865.000865000	212.36
16:06:10.875	1563221170875.000875000	207
16:06:10.885	1563221170885.000885000	193.14
16:06:10.895	1563221170895.000895000	238.82
16:06:10.905	1563221170905.000905000	202.91
16:06:10.915	1563221170915.000915000	275.06
16:06:10.925	1563221170925.000925000	195.66
16:06:10.935	1563221170935.000935000	260.41
16:06:10.945	1563221170945.000945000	170.61
16:06:10.955	1563221170955.000955000	207.63
16:06:10.965	1563221170965.000965000	200.39
16:06:10.975	1563221170975.000975000	212.83
16:06:10.985	1563221170985.000985000	152.34
16:06:10.995	1563221170995.000995000	206.37
16:06:11.005	1563221171005.000005000	123.35
16:06:11.015	1563221171015.000015000	179.43
16:06:11.025	1563221171025.000025000	151.23
16:06:11.035	1563221171035.000035000	182.74
16:06:11.045	1563221171045.000045000	172.82
16:06:11.055	1563221171055.000055000	173.6
16:06:11.065	1563221171065.000065000	224.49
16:06:11.075	1563221171075.000075000	260.88
16:06:11.085	1563221171085.000085000	222.6
16:06:11.095	1563221171095.000095000	219.61
16:06:11.105	1563221171105.000105000	217.56
16:06:11.115	1563221171115.000115000	207.16
16:06:11.125	1563221171125.000125000	193.14
16:06:11.135	1563221171135.000135000	197.87
16:06:11.145	1563221171145.000145000	200.54
16:06:11.155	1563221171155.000155000	148.08
16:06:11.165	1563221171165.000165000	204.8
16:06:11.175	1563221171175.000175000	198.65
16:06:11.185	1563221171185.000185000	130.75
16:06:11.195	1563221171195.000195000	191.25
16:06:11.205	1563221171205.000205000	257.89
16:06:11.215	1563221171215.000215000	139.73
16:06:11.225	1563221171225.000225000	162.73
16:06:11.235	1563221171235.000235000	220.87
16:06:11.245	1563221171245.000245000	149.34
16:06:11.255	1563221171255.000255000	159.58
16:06:11.265	1563221171265.000265000	199.44
16:06:11.275	1563221171275.000275000	126.03
16:06:11.285	1563221171285.000285000	217.56
16:06:11.295	1563221171295.000295000	190.46
16:06:11.305	1563221171305.000305000	114.37
16:06:11.315	1563221171315.000315000	175.18
16:06:11.325	1563221171325.000325000	183.53
16:06:11.335	1563221171335.000335000	179.43
16:06:11.345	1563221171345.000345000	147.14
16:06:11.355	1563221171355.000355000	164.94
16:06:11.365	1563221171365.000365000	187
16:06:11.375	1563221171375.000375000	221.02
16:06:11.385	1563221171385.000385000	222.13
16:06:11.395	1563221171395.000395000	155.8
16:06:11.408	1563221171408.000408000	144.15
16:06:11.420	1563221171420.000420000	190.46
16:06:11.430	1563221171430.000430000	194.4
16:06:11.440	1563221171440.000440000	173.76
16:06:11.450	1563221171450.000450000	209.05
